x,y
-33.906159594451935,-43618.47276975599
80.43163565147685,1578201.805711913
-69.12816141011733,-175932.21629894347
-20.953096942498888,-12289.281158400674
63.77446404047353,714954.6273578706
88.0865741777962,2160081.988853454
72.88470163357536,1125765.7606488848
-30.23551783591722,-32624.48638345366
-34.465711710319,-45431.90656713985
49.098343659446755,297483.36549665354
81.02939116044521,1618938.8825572967
85.63149210325989,1958812.0379422538
75.20236071475622,1252992.9774472818
-89.99588237130986,-134812.22386495888
39.71672169317682,147788.62714202682
-53.86172465601729,-122941.76951632963
88.04183932270308,2156284.9161939546
4.265062148897499,167.59734155607677
42.946139164763366,191051.0971701585
-78.34676176718787,-182277.38329111072
99.83141812021651,3338920.2332524066
88.52784651497703,2197800.9760263064
-66.01132067000907,-168120.93749435293
-71.12693686739418,-179658.01846913976
-22.259698347108127,-14490.90749212631
-39.81539798725531,-64419.00241394121
71.91340889700945,1075355.6018313433
18.250322326319292,12272.16837467599
24.76481620188646,32160.97935470815
-34.39625539278657,-45204.34195001195
-28.16930818612684,-27152.4154201091
-41.17331831482165,-69660.21576515908
-89.36818056707054,-139477.5092127006
-65.66604521692143,-167125.80450651556
0.6083612063706454,10.866572232418608
-72.5728059574668,-181632.70868450787
15.492978048298653,7367.999927408861
-6.434991054804755,-427.32915124021724
29.34952009211284,55377.790539991576
-36.27586413757413,-51537.68344276914
74.64235667795765,1221338.898969815
-22.79149325652088,-15449.35138556599
-21.821277643468818,-13730.246199965943
-37.70008371042286,-56576.16661652161
-84.21599560593674,-167988.92610622733
-85.39790563416236,-162894.4174328077
39.01940567798323,139460.94233306113
28.84135567153976,52353.239715825264
95.68578240023336,2879534.871348422
2.8641372636766533,66.63321470758626
97.01823200580176,3021770.181593588
11.826884343635342,3209.54627806851
-65.29534572713118,-166031.83000778625
-81.37600590669305,-177054.8857274181
79.51182600894927,1516989.1969007116
64.67201538068696,749595.6576718088
89.46624455287409,2279620.715549423
-61.19797276434902,-152331.90584004708
49.19190096997076,299369.17930611153
-92.38671321463079,-114429.47310417736
-42.20365819669809,-73733.6512461092
36.68572620264854,114023.28114133803
58.9961464690075,549722.1930641474
-49.238480989044106,-103108.79574711755
-61.22858108521028,-152445.62018071493
31.69358219824406,70937.99679836436
-59.03930063836065,-144176.2627614552
56.20000914749647,466982.3318182928
31.00041630712539,66053.14991856493
-16.091366277790485,-5911.1930184322755
-84.42479056785339,-167148.1573428707
10.452212025340458,2206.924941674697
17.014141980665798,9856.79695539887
-30.65123185903171,-33785.20915089543
67.45554352850445,864791.299499953
35.58815783503792,103281.03913415386
-72.81760729156994,-181906.85106416995
27.325227172828676,44033.300616032175
44.586563509984614,216185.495099256
29.755320831767364,57879.64282193976
2.6567250240109814,55.188836377569935
31.66953317588633,70767.40043246943
56.92829599624656,487598.8530270342
-17.17991626129742,-7104.946270688593
68.54235617009226,913078.4378685477
28.25862251705061,49037.170911874826
-7.989290145420711,-803.2379954964427
-33.72369490759988,-43034.11700579864
-60.86928908415232,-151125.84071801679
-18.22777110541172,-8373.4476694911
-77.8851009891028,-182708.2895465423
62.45778635610279,666261.043068644
-84.71391684262868,-165941.02866197826
-16.32286416983571,-6149.657065346967
-37.976909206703844,-57575.782827605566
-1.284236192021737,-1.0864822568320291
-54.048367183892346,-123732.62629090316
62.65578842632357,673426.0198585051
32.07174643469142,73707.91865893715
25.788494345481723,36591.76520852798
-79.56684163378887,-180688.02355600864
-73.97610056083137,-182913.4006540588
-41.64579814526191,-71516.77383270026
67.05819337433257,847611.9630526695
93.44001349613802,2651013.7801526715
37.40520436336453,121482.48516945458
-92.62983123915436,-112114.42459531671
76.5699282126298,1332802.3725497879
-80.54430046650216,-178918.103213459
-18.55979180228975,-8797.87358453637
85.9077548995574,1980744.2617835756
50.6087467998008,329022.6533098787
95.59594244257053,2870125.9620323456
58.60316995834077,537502.1856081572
-76.13561335979014,-183531.89620048768
41.57859587013269,171762.81811071708
18.4904714016118,12783.022486999043
-68.18516818799276,-173805.49393504724
-53.97072592668859,-123400.82572729711
-22.34905826086478,-14648.700358839416
63.900356121820664,719742.5551992147
-30.503007918869173,-33371.96508645477
40.33779659171026,155502.70323646703
92.82551168731021,2590871.4344860776
-89.20372757628647,-140650.86867198502
51.008414938403945,337758.14931157423
68.03764480108723,890416.1548550348
31.05385979870877,66417.48896331726
99.73796430154354,3328005.6020310647
84.71110561478494,1887021.2336044407
-79.8778637278361,-180175.85769814177
85.57533678730539,1954373.6816826162
-0.582351182915545,8.786173615475452
29.61912915234501,57030.39765516867
42.03776863671857,178073.90660796192
-32.89320872987783,-40428.238681331
-54.9258311184315,-127434.25826902487
75.33421003454512,1260525.3191132417
71.01558161809359,1030238.7305202655
82.51668467720236,1723627.3207994702
15.704238432371895,7684.313384162535
67.7567579173006,877984.4726631434
19.206109778055193,14403.897993793737
28.586541241553277,50883.159615842196
-52.99913727137453,-119267.12687398579
15.405554839072437,7240.97326186043
34.39039508577284,92408.36175878727
-34.058997129914886,-44111.85138275213
-1.80994705580855,-5.237515352149835
64.21471894749232,731798.7085226952
40.088354280413256,152372.87259497002
-13.885743113015337,-3903.207577670244
-71.5179792769878,-180258.56234667686
-88.28295632948746,-146896.48095263343
-63.890229984981595,-161640.54219968346
91.93964863016754,2505944.52153596
-74.94182389475836,-183399.87963011628
58.49072878889703,534036.5204496125
60.00862766832944,582138.657526017
-91.27478502549977,-124439.71316605213
-86.89801702347266,-155230.9873421978
-90.81693386151694,-128288.20986601003
-27.50812592498957,-25516.11232080954
-39.38778332141486,-62799.54773738709
-67.40681216908285,-171889.71698510784
-68.57359797776388,-174713.26196178637
13.361147559546097,4660.497618321118
83.30220118573024,1780877.6597343765
-98.05611780263617,-47746.5252486461
-85.28797307948635,-163403.85680242404
4.463139970787935,191.01923720217465
51.40064547598783,346491.1453564693
-67.13160908041802,-171188.57532147033
88.02461159051282,2154823.5867078644
-40.49774331561436,-67032.80550582802
-14.24004474144796,-4190.530882895295
28.016305469725523,47703.023130967114
-49.473903759148996,-104120.17722646246
65.4328440386974,779902.2424587687
-39.23920130847635,-62247.09692987153
-64.38863874024184,-163240.29257906735
-55.1252599884279,-128272.2178644653
-13.467335016696651,-3577.878879870738
14.624977113239297,6163.1407824236785
87.20886865550113,2086469.0017018216
61.80387415476187,642995.2987766259
97.8709153869579,3115450.9712983943
35.79844522631092,105282.28186689047
-59.867094466887,-147366.2681484824
43.03317551101256,192327.47980429913
-35.320907057962,-48277.1249393098
-23.290343030697215,-16377.92270548867
-6.664884898156615,-476.51719333407004
3.0166970589610145,68.89008226905926
4.1096276309965845,149.53036268390886
-94.67573658915538,-90781.54367117646
-46.58635455787359,-91794.4825128833
40.85557618003219,162143.31086803655
85.10580759740702,1917563.881749039
95.81469848718413,2893080.572552656
-99.43504138948857,-27201.640767942794
12.4540460326604,3758.314774681526
-69.47577619979143,-176658.44085001198
-4.640411952583094,-161.59622074244228
-39.857576229035296,-64580.68518736266
-40.03314854636493,-65248.80016581789
-68.52660172480813,-174601.35148434553
96.59485897207372,2976029.4418800753
16.66118131904119,9235.129697574002
-78.72237459981683,-181859.1376271123
-32.0430429978628,-37841.707590816986
91.10740229394557,2428033.230847391
-69.59242240510034,-176898.66213919982
-5.244674436813199,-235.06065300766093
55.330728665322084,443209.3209465613
-33.126946304937704,-41152.49055616354
59.57418361055494,568065.3895777297
-1.6093006148598619,-3.846354264196095
-55.73428195683925,-130817.55504396386
-6.918494328226956,-529.2621950106881
-9.124056874999283,-1172.0405156761149
33.76762448175816,87092.0781809413
98.3128629295399,3164836.6993912947
-71.77118140157994,-180619.33562480786
45.49088441455103,231008.6673129345
-89.20623925747135,-140634.68146648203
-89.86671786845571,-135794.4623176385
-24.468185650225124,-18702.41771851068
-52.804648744785766,-118433.62787950863
99.1560068646418,3260648.930604005
-88.3974341956388,-146152.66052534553
-96.2776989876697,-71646.71783895796
54.50278003947503,421390.16958021093
-4.132484565324802,-117.51570363741153
-32.5066522293431,-39238.11699255132
-56.652173197204235,-134610.89033631296
81.22348879258726,1632333.4988161048
-91.09550568765235,-125959.62380277262
-75.96834357818187,-183547.21784172318
86.97008176916404,2066762.7912845595
-49.17539304481944,-102839.15193051001
82.08469998219812,1692731.8664900712
31.582455284819645,70138.35606497635
-19.52022299265461,-10117.504600091668
-27.299294924268324,-25008.809339582414
68.6566770099625,918269.0457945873
-82.71182991831051,-173325.68949773407
-17.51987338941079,-7500.126904575176
6.222352283441353,473.21584453488566
10.853898578492476,2471.8959097361317
70.79497089338281,1019365.701747932
96.46864515416144,2962489.554018769
7.13763983470534,707.0558190085906
-88.68861583677796,-144214.8784121154
13.298554153950178,4594.194542523292
-63.801939253460695,-161358.1658411036
-88.28310198181863,-146894.08033954474
-34.30270954009336,-44900.137065863535
4.161412516201054,158.29140105189603
68.96118121131136,932198.0035570167
38.402796766341055,132384.22824393923
-40.506972248888594,-67073.62912567743
0.3375076163097219,13.466203674945
-50.55829367542979,-108789.91938880237
23.678106142480402,27885.58708861984
52.009613380439106,360367.6479835275
-94.92952887978625,-87898.85565863561
68.46067692421602,909384.1554494058
-57.55475380833253,-138278.50850658197
41.653533707076264,172777.79949213794
-8.998621508537965,-1127.6708929422916
10.467315031369111,2214.168895035233
-46.0582327336688,-89567.36002516747
59.45364326902683,564202.2046382012
-81.91169720585643,-175666.4591828749
33.40582793483256,84103.35916982658
60.605466642461835,601885.6463241042
-8.201968640368975,-862.5727824123913
-43.02003978474791,-77013.5782149711
64.83544620811486,756034.9887188246
-41.580161199909995,-71261.3362505588
6.424138987870705,526.4596142553107
33.436584299983,84347.31097585725
0.7111557007720535,15.32115210978076
-34.22506005966248,-44647.007424979915
42.943928435799364,191018.8940952655
-18.23570827865278,-8380.011850745963
-19.03602601895274,-9434.659728413528
71.65910503191208,1062432.2275738893
-38.78915317502798,-60563.32869535571
-70.74497387159677,-179035.8872438269
-81.38269681911218,-177035.26190564572
-18.077811822548014,-8182.117009244017
71.44981989064448,1051882.7675780442
15.248418957090351,7015.848050917222
78.13727885959497,1428763.8949150434
46.95491036595888,256536.71995945188
12.26127014236917,3584.713443867902
-2.8589066019190597,-41.72987927216129
-62.31502905300208,-156330.65276195956
88.44577827408546,2190752.8099695253
-64.0303699225929,-162098.77677334467
28.765108462183377,51911.45024372787
-92.13505066876981,-116775.56686026021
-98.37981918792326,-43087.75722095342
-25.855234358227435,-21665.5730283521
-77.35009320286927,-183090.4516668234
60.65802412964092,603647.1264112999
18.603545371924724,13033.433892100802
63.56482567358799,707036.4329304164
-59.70795410700185,-146756.31343572406
-22.678158861495092,-15240.51315664912
75.94945408565766,1296148.804015581
-25.275539802328083,-20395.25443941202
-0.26467958319756235,8.650518573548641
0.22484816787300588,12.331480355919897
3.5839199621505884,107.95376781815844
-75.08512211325629,-183446.03169455417
-96.84406743995619,-64348.078202272314
-51.77597447764217,-114020.95588286837
62.40428459098976,664332.221923687
65.21171830819773,770998.3854025787
-10.294773063764382,-1663.5189210520502
-73.63477751874933,-182669.54295075912
-1.7569060763823643,-5.984947598333753
-21.530709276248444,-13234.461050951504
43.94805191465446,206137.97101080886
-44.6259741976492,-83586.75713515223
12.308229429568769,3629.7492962946
-44.477047510988356,-82969.26267024249
-8.52451968638536,-963.641964524861
29.574307831812945,56751.523915875914
41.280846578009715,167753.6938232065
-31.107013266978782,-35090.644169837724
17.703332726065966,11157.781525628792
-58.83736112256324,-143378.88420828275
-54.311695759452626,-124849.22104596908
-28.19423751807382,-27214.235266062045
-39.96360557387315,-64984.068574682286
16.556682777557526,9053.647963599513
4.072361608858714,151.39707331432044
6.107475005430814,451.27637752363796
21.36088414700322,20128.303969445496
11.061813320066477,2615.5815528968014
32.352692967106606,75813.1408377265
15.742371471323764,7744.225567288265
-67.26459173964577,-171533.01655779683
-39.7518544919931,-64179.37737782123
-30.927265070173647,-34570.78172924202
43.37724413029741,197443.67920394192
-92.69432923572549,-111492.28578151866
31.960504523354388,72886.25348787755
-60.94627186822446,-151408.37669884274
52.480064691925946,371358.64496183174
30.510689075381862,62746.61311903285
32.83687837057752,79549.43859334763
-93.17323398561139,-106780.51788763008
23.413306602137496,26911.463832512996
-21.963439486363455,-13970.977998496468
87.06773901894053,2074803.9075352536
51.82322133336922,356078.4443922421
92.04990555919136,2516405.6941318843
-3.4548703261699814,-67.85051042193359
88.74727091111083,2216738.5075503704
-40.89794395030053,-68584.2404963499
-37.521326892256354,-55932.09572523864
-8.638392220334623,-1002.2833730529687
71.15019604010166,1036912.3585251595
-64.24225686456258,-162776.64365565858
-71.48867581829882,-180212.856111489
-7.711311868543831,-723.1195649531302
-72.59587518237645,-181660.19513123622
-31.712189577693678,-36856.63118977679
14.640317079498914,6179.930980340587
-79.58741761212008,-180654.62947324588
-53.79000589691727,-122636.61610112508
-15.097146063217679,-4942.384889205893
-99.10316226265921,-32312.364877236138
38.673430247058405,135456.34218771395
-59.876076875268105,-147401.08474605725
-11.540693672363545,-2305.9014330770206
-41.27955075275527,-70081.23909891576
66.77078713308873,835340.1814231285
94.18900155819324,2725691.7706230623
1.7379429809159461,24.408791338176112
-67.65093884358785,-172510.3241430477
12.687512655252874,3983.093678319364
-35.817441315779774,-49955.91335390012
49.0071666612553,295652.3122467877
-27.774688379945587,-26170.36685252129
65.07490010352419,765535.1216123976
9.204708468211749,1503.0289780308638
-17.22906598720506,-7153.686173580361
0.0023300500884886333,4.970763733431319
49.24057195767193,300355.6687567422
53.61063499081703,398759.82309424295
11.182324905578952,2703.593217819176
-63.961633167038336,-161875.37799397888
-69.53302526807138,-176776.3075657127
63.51068811034071,704999.2395074103
-95.22874971252449,-84426.00583346032
-80.63187839878961,-178738.45792522928
-51.169350222816945,-111415.84649651157
-11.953271721435655,-2546.1784426091876
-7.137478071198174,-578.9358927667784
-78.53634495105516,-182073.55478749392
78.91895810390483,1478465.4638787766
2.01991142705684,34.12027660084393
36.345174628028786,110609.40118768823
-70.61692380627606,-178820.6774491882
79.41288350713748,1510509.8219030262
-74.86679395243414,-183375.47559276258
74.91024457331875,1236405.1558371028
-1.8515853447828192,-8.958500954928258
93.36015712167139,2643142.1073116413
-85.27712189285101,-163452.99876057234
-10.813613836756275,-1914.483960830203
21.6295172012766,20938.07959676386
65.8037963707391,794995.8427784198
18.048809848857502,11855.316673049056
-65.83856282759638,-167623.10110643838
93.39395741445495,2646470.6059111
-7.3998780796755455,-640.2951072106149
17.88020652603464,11510.621924104755
-8.305312440671813,-895.0340017651749
62.688433409791855,674612.6271722685
4.145962277345291,158.381226782456
-63.7862171983179,-161304.67169486592
-56.54861684083063,-134186.22914649476
-83.27134682984592,-171484.04345814226
91.30427696680269,2446302.0725933136
31.054426525124313,66419.43156090606
-28.331047188105245,-27560.194787055443
93.57657706625025,2664513.1405589036
91.96087502774142,2507952.413330116
-53.591302962946386,-121792.89007190433
-72.64572077886496,-181719.865733901
-79.86067763820512,-180207.00931471164
-58.83822687721229,-143386.23798811508
87.14112960323351,2080862.5452834498
78.26023337251067,1436502.7916954448
-54.94897587020069,-127533.42196090665
-39.965096807360425,-64988.351071952435
31.23618206405962,67684.0156670651
-28.51294753940354,-28031.538013062065
-9.962566272937948,-1511.496905828332
15.524098663103203,7411.448486577957
-69.58639032610529,-176884.09071756699
-77.66633579152851,-182877.72722649775
-23.5222941582806,-16822.376018759707
81.45317593429641,1648284.2202496617
61.61661198649057,636441.8741955878
85.87037418250404,1977764.3560630577
-77.49434568466941,-182995.59439656706
-26.776904497992547,-23768.927089497745
6.692048630924148,588.9068499358466
13.865103748572594,5226.362463180521
-39.64875826832552,-63787.76166651466
-65.66752910591372,-167131.12942211697
-90.67891394568892,-129417.19944488682
-51.8403019632681,-114306.59900449586
-96.12245586004214,-73595.97107422921
-57.28262887969351,-137183.76994908598
13.674949581278085,5007.992925200174
10.19904754689253,2045.3190313741193
-65.19532007921916,-165727.7518833718
-72.51848892962045,-181575.7357739417
-7.780218953435664,-741.729155961853
18.30197057818947,12378.952226552694
-36.36011325838009,-51830.82372380057
37.52910010103852,122795.45069782929
-39.66139714814283,-63834.470115484524
85.48540517787723,1947284.773932644
-78.82492719566841,-181730.86445942335
-59.22983928111088,-144912.55383837924
-31.65289134217859,-36682.294444843414
-7.359690981140247,-631.2303078630872
0.3351215663468565,11.45763077433323
-70.52044851272181,-178644.97486318907
-35.07169149682281,-47437.112244132026
71.07817611798126,1033339.1367066491
75.42130757711266,1265530.8056235244
20.604700447100726,17966.319580761134
42.161591220226995,179806.70332329752
6.9513689843576145,661.0727187920966
-29.715510129940782,-31195.456974223485
-73.19278452100914,-182279.39196254217
-38.000382350629636,-57666.78610985036
24.200524015281815,29888.426244649174
-33.94916706734796,-43755.18453710882
18.151964269214147,12065.338426759641
-7.808553330896856,-746.431319669371
57.4746529838786,503492.29274775164
90.83554729990584,2402975.7257463043
36.503241883711524,112181.51778373585
-70.05531256630995,-177796.66853614277
-13.01574017298907,-3245.8958933607064
-50.40486073404053,-108125.1316716895
-71.07197090508458,-179572.597192496
96.05421546296128,2918361.988593207
-59.98247409574162,-147805.90251294436
-43.29011828472507,-78110.45960890304
-34.33708736376974,-45013.010152104245
-63.56643535591571,-160583.1802937674
-43.25200630215327,-77955.19269092486
-12.199310258128236,-2701.022017949984
87.58624293037133,2117891.5498395683
-84.20798626690389,-168019.73403374266
-67.40795128681557,-171897.79581670108
56.0338339769543,462371.8671343353
71.13091407923295,1035956.8861188963
-66.16006482406627,-168545.7650849569
86.05359561173947,1992394.6310623598
-50.530693738312316,-108668.21329193028
55.71127063437777,453508.2077428637
89.05456857548404,2243452.2862422103
41.25300459542217,167378.41568918154
81.67937774090632,1664103.2931500229
-37.79130467107399,-56907.123351820286
-95.36733884160131,-82788.94046408997
-92.15531845190559,-116593.15991090762
-71.60165834987203,-180378.06692003433
14.313043030745959,5766.167319719632
51.79882233377191,355517.25207858894
-94.05559297512814,-97607.06413433894
-76.34772476049241,-183493.90953529187
-70.19269792011448,-178052.77606374983
15.60544865956885,7533.454870665295
-32.77658170369865,-40067.06404742413
95.65871615585436,2876700.0864942847
25.76824812621257,36500.9289644305
-8.58126323798784,-980.6224515658209
26.48195585913993,39831.758820425704
71.81726951768849,1070457.9433587517
-20.64050419055357,-11790.300962773737
47.853610769843044,273174.7602688445
98.97150770787192,3239500.6820593537
12.686941091631127,3978.836050770462
67.31932913982857,858874.9875113626
98.59203892608323,3196329.0202977476
17.461307058685023,10687.392312043681
-94.12929794760088,-96812.42505611827
55.29978266787771,442378.9675699807
-30.38420516496376,-33035.86774904658
-90.85742402696988,-127955.78133188792
26.74478118963455,41110.584046779775
-55.85775841253038,-131329.75188776042
-26.145297957037954,-22321.137841730066
64.78695645551647,754119.1567738353
52.93442444358746,382201.1074913519
53.52867876968628,396727.1141639079
-78.90037590899848,-181635.97673922975
28.59253408747057,50923.04983908859
-52.302173925701844,-116280.6208703248
-98.7999298832531,-36893.89715872694
-32.53170820536306,-39317.22872824996
83.4768518622505,1793790.6114271493
0.7520654716281143,14.497645500519603
3.150188142220813,84.85885070131184
71.6603178109118,1062492.789739625
-48.81983393735667,-101314.31966329664
-7.095235955746375,-565.5881879768184
-88.13619394144095,-147837.91030988068
74.73618374264854,1226602.7077707592
-80.39635177226396,-179213.1117249235
88.72826299745168,2215092.362884887
-1.9861353380761386,-9.177857988537035
-26.338062881872034,-22754.236049268206
-10.58481118105756,-1798.6537268569311
-29.377638092541076,-30286.385768733846
53.06144049263463,385276.7662162624
-53.87540810761495,-122999.96727973754
-78.21210905596112,-182412.77629928777
-60.03910245215758,-148019.53514543583
99.73162065167182,3327263.398311546
78.93316490754142,1479378.2471223297
-20.28806287313651,-11247.194713111254
73.4424962756818,1155482.58718116
56.47757349578367,474761.8839340256
-56.96160670068444,-135874.81418149278
26.67970757914142,40793.0671261092
31.552601491421484,69921.85251131184
-28.786934912452594,-28731.924549137417
-68.5465356238711,-174648.8286241492
30.37130264733898,61827.39589984218
-14.101113817450766,-4077.7040724120848
-57.37283549114629,-137544.68726820243
-48.94539916029179,-101853.1896138878
-68.1243676606037,-173667.21209734978
86.60981136830102,2037292.2255241096
-90.80129025710171,-128415.78406158742
-84.0695979676666,-168559.9528558067
57.47544228498492,503513.0763783875
-60.1018568945993,-148252.73989904372
77.56600902335947,1393223.596259181
-16.570653538514506,-6417.0450630481855
15.212636194418366,6960.528370893812
-63.63394968545415,-160805.44283167552
-26.408288576802505,-22914.776544505083
-64.1670515472939,-162533.760086497
82.72826344350798,1738916.4846821432
-32.52314842797989,-39289.55689071536
46.854130384361554,254714.39007168263
59.83741208191719,576563.4764866616
-87.07782518482739,-154222.5126143213
-59.267922374209924,-145059.62023414002
76.62036465840987,1335812.1898279171
-45.769420660657524,-88354.33332655454
6.260648356635784,487.72029690267163
-50.879168306154554,-110168.16475025515
57.92713300334512,516933.4897564631
12.8208604365539,4111.336862935957
-76.68365306054585,-183402.23625245807
-28.61170589520283,-28278.363186987288
-13.112694657966628,-3313.760680077345
-93.11000450852951,-107410.92801023969
-10.145042077387558,-1594.794045066277
88.04420297547503,2156483.4234142397
61.72805195129632,640332.5828585993
45.379567634088204,229141.92886900366
38.13305095764326,129368.54947813088
-69.95360710818403,-177601.9044658433
-51.223906293412604,-111651.74285034668
48.4039345202263,283743.078319351
-15.074944934030981,-4917.864775883339
-24.177055217310013,-18110.881672177973
62.40307859669437,664288.8350235095
-11.842224473705514,-2483.665144060034
14.888718697362307,6513.08256159947
47.58247877842726,268075.79883644916
52.692693593094134,376401.6825613902
-96.0274795526474,-74782.87436672903
-51.54775866663188,-113045.67808238028
-70.93057975677277,-179339.25649064395
-58.591802855591226,-142416.70232103934
-58.286350997590276,-141209.7462735092
-91.38032463947347,-123529.09047376995
-53.979523282444084,-123442.87879655075
-27.226048350754212,-24830.100827552345
32.78473999914735,79146.8376554333
73.18743465454679,1141825.0524171067
-30.64389101404541,-33767.78488859723
-4.258888783254406,-122.15143247504572
-51.745829619525516,-113893.95084715403
-79.79265990798861,-180316.26663761548
10.441008510614822,2197.7917393617513
-16.91280060501208,-6794.589172773151
83.49635512220425,1795237.3026445967
-40.935566967968896,-68734.42607934336
77.64039394122341,1397813.5619652197
22.03871602178276,22217.698547650205
69.55108695969292,959620.674938776
28.695494737811373,51512.39245422438
-83.58560760197243,-170375.76822225202
21.873892170203263,21693.819352373837
0.4773400479466119,15.467437800778532
-90.6988298377138,-129256.85655079142
-5.521671373798483,-275.21984238950034
55.58072989833644,449955.6865277523
-89.7619041981574,-136579.51522693003
10.874594753589164,2487.987057864839
95.57463850909002,2867898.3795368904
25.773780361000647,36526.67257035083
99.8624355325993,3342547.7533176574
86.78532541613308,2051608.0854055563
69.18782635526836,942670.6755143078
89.05611305303947,2243589.0297773867
82.50048043161331,1722463.0591603792
34.51173455895329,93473.97823977198
-55.629647439911544,-130383.16004228627
-82.61593554120012,-173625.9333309293
60.14644923111686,586657.6036979192
-13.848071197187537,-3869.1256964039503
-69.67960863925518,-177070.7699315679
-41.35613490537382,-70376.19701034541
-51.1352240440901,-111273.37592707643
59.052888385678074,551502.4221222745
14.675404676606064,6229.301796558853
-69.61192778419694,-176931.33226959658
53.833932751877,404340.30260122137
-18.565266014159377,-8807.070160689986
32.32810835792483,75631.99820623617
24.873320290492074,32610.6861119402
-54.57118774374479,-125946.5539083576
